customer_id,customer_age,customer_income,employment_duration,loan_grade,loan_amount_in_thousand,loan_int_rate,term_years,cred_hist_length,Current_loan_status,home_ownership_MORTGAGE,home_ownership_OTHER,home_ownership_OWN,home_ownership_RENT,loan_intent_DEBTCONSOLIDATION,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,Income_bracket,Loan_amount_bracket,loan_int_rate_bracket,home_ownership,Cluster
21703.0,27,49000.0,11.0,C,6.0,15.27,7,9,0,False,False,False,True,False,False,False,True,False,False,low,low,very high rate,RENT,0
21704.0,31,50000.0,0.0,B,18.225,10.99,1,10,0,True,False,False,False,False,False,False,True,False,False,medium,very high,medium rate,MORTGAGE,1
21705.0,33,49000.0,2.0,B,6.0,10.99,3,6,0,False,False,False,True,False,False,False,False,False,True,low,low,medium rate,RENT,1
21706.0,33,50000.0,8.0,A,4.0,5.42,3,10,0,True,False,False,False,False,False,False,True,False,False,medium,very low,very low rate,MORTGAGE,2
21707.0,28,50000.0,13.0,B,8.45,11.48,8,9,0,True,False,False,False,False,False,True,False,False,False,medium,medium,medium rate,MORTGAGE,1
21708.0,27,49500.0,6.0,C,6.0,11.22,7,8,0,False,False,False,True,False,False,False,False,True,False,medium,low,medium rate,RENT,0
21709.0,29,50000.0,5.0,C,6.0,13.49,9,7,0,False,False,False,True,True,False,False,False,False,False,medium,low,high rate,RENT,0
21710.0,29,50000.0,2.0,A,5.0,7.51,9,6,0,True,False,False,False,False,False,False,True,False,False,medium,low,very low rate,MORTGAGE,2
21711.0,34,50000.0,5.0,B,6.0,9.91,4,8,0,False,False,False,True,False,False,False,False,True,False,medium,low,low rate,RENT,1
21712.0,30,50000.0,3.0,A,5.0,5.99,3,7,0,False,False,True,False,False,True,False,False,False,False,medium,low,very low rate,OTHER,2
21713.0,28,50000.0,0.0,B,6.0,10.59,8,5,0,False,False,False,True,False,False,False,False,True,False,medium,low,medium rate,RENT,1
21714.0,31,50000.0,4.0,D,6.0,15.62,1,10,0,False,False,False,True,False,False,False,False,True,False,medium,low,very high rate,RENT,0
21715.0,29,50000.0,13.0,B,6.0,9.99,9,7,0,False,False,False,True,False,False,True,False,False,False,medium,low,low rate,RENT,1
21716.0,29,50000.0,8.0,B,9.725,12.12,9,6,0,False,False,True,False,False,False,True,False,False,False,medium,medium,high rate,OTHER,1
21717.0,29,50000.0,13.0,B,13.65,10.99,9,9,0,True,False,False,False,False,False,False,True,False,False,medium,high,medium rate,MORTGAGE,1
21718.0,33,50000.0,7.0,B,10.0,9.99,3,5,0,True,False,False,False,False,False,False,False,True,False,medium,medium,low rate,MORTGAGE,3
21719.0,30,50000.0,0.0,D,10.0,16.89,3,10,0,True,False,False,False,False,True,False,False,False,False,medium,medium,very high rate,MORTGAGE,3
21720.0,35,50000.0,6.0,A,13.65,6.99,5,10,0,False,False,True,False,False,False,False,True,False,False,medium,high,very low rate,OTHER,2
21721.0,29,50000.0,0.0,B,6.0,8.88,9,7,0,False,False,False,True,False,False,False,False,False,True,medium,low,low rate,RENT,1
21722.0,30,50000.0,4.0,A,6.0,5.79,3,7,0,False,False,False,True,False,False,False,False,True,False,medium,low,very low rate,RENT,2
21723.0,34,44000.0,0.0,D,6.0,16.45,4,10,1,False,False,False,True,False,False,False,False,True,False,low,low,very high rate,RENT,0
21724.0,30,50000.0,2.0,B,3.0,10.59,3,5,0,True,False,False,False,False,False,True,False,False,False,medium,very low,medium rate,MORTGAGE,1
21725.0,27,50000.0,3.0,B,6.0,11.36,7,9,0,False,False,False,True,False,False,False,False,False,True,medium,low,medium rate,RENT,1
21726.0,28,50000.0,12.0,C,18.0,13.49,8,7,0,True,False,False,False,False,True,False,False,False,False,medium,very high,high rate,MORTGAGE,3
21727.0,33,44000.0,6.0,D,6.0,14.96,3,8,1,False,False,False,True,True,False,False,False,False,False,low,low,very high rate,RENT,0
21728.0,28,50000.0,1.0,A,8.0,5.99,8,7,0,True,False,False,False,False,False,False,False,False,True,medium,medium,very low rate,MORTGAGE,2
21729.0,27,44004.0,2.0,D,6.0,17.19,7,5,1,False,False,False,True,False,False,False,False,True,False,low,low,very high rate,RENT,0
21730.0,34,50004.0,6.0,A,6.0,7.88,4,5,0,False,False,False,True,False,True,False,False,False,False,medium,low,low rate,RENT,3
21731.0,31,50100.0,5.0,B,6.0,10.0,1,5,0,False,False,False,True,True,False,False,False,False,False,medium,low,low rate,RENT,1
21732.0,29,50000.0,6.0,A,4.0,5.42,9,8,0,False,False,True,False,False,False,False,True,False,False,medium,very low,very low rate,OTHER,2
21734.0,28,51000.0,5.0,B,6.0,12.69,8,5,0,False,False,False,True,True,False,False,False,False,False,medium,low,high rate,RENT,1
21735.0,34,51000.0,1.0,A,6.0,5.99,4,6,0,False,False,False,True,False,False,False,True,False,False,medium,low,very low rate,RENT,2
21736.0,29,45000.0,1.0,A,6.0,5.79,9,10,1,False,False,False,True,False,False,True,False,False,False,low,low,very low rate,RENT,2
21737.0,30,50000.0,12.0,C,8.0,13.06,3,5,0,True,False,False,False,True,False,False,False,False,False,medium,medium,high rate,MORTGAGE,3
21738.0,29,51000.0,2.0,A,6.0,7.29,9,10,0,False,False,False,True,False,False,False,True,False,False,medium,low,very low rate,RENT,2
21739.0,27,51600.0,12.0,A,6.0,8.49,7,6,0,False,False,False,True,False,True,False,False,False,False,medium,low,low rate,RENT,3
21740.0,28,52000.0,6.0,A,6.0,7.14,8,6,0,False,False,False,True,True,False,False,False,False,False,medium,low,very low rate,RENT,2
21741.0,34,52000.0,1.0,B,6.0,12.53,4,9,0,False,False,False,True,False,True,False,False,False,False,medium,low,high rate,RENT,1
21742.0,27,50000.0,0.0,A,4.0,7.585,7,9,0,True,False,False,False,False,False,False,False,True,False,medium,very low,very low rate,MORTGAGE,2
21743.0,29,50000.0,5.0,B,8.0,10.37,9,7,0,True,False,False,False,False,False,False,False,True,False,medium,medium,medium rate,MORTGAGE,1
21744.0,29,47000.0,8.0,D,6.0,17.49,9,7,1,False,False,False,True,False,True,False,False,False,False,low,low,very high rate,RENT,0
21745.0,31,53088.0,0.0,A,6.0,6.54,1,9,0,False,False,False,True,False,False,False,False,True,False,medium,low,very low rate,RENT,2
21746.0,29,54000.0,2.0,A,6.0,7.9,9,7,0,False,False,False,True,True,False,False,False,False,False,medium,low,low rate,RENT,3
21747.0,28,54000.0,9.0,A,6.0,5.42,8,5,0,False,False,False,True,False,False,False,False,False,True,medium,low,very low rate,RENT,2
21748.0,30,50000.0,11.0,B,10.0,11.86,3,6,0,True,False,False,False,False,False,False,True,False,False,medium,medium,medium rate,MORTGAGE,1
21749.0,27,54000.0,11.0,D,6.0,14.59,7,5,0,False,False,False,True,False,False,False,False,False,True,medium,low,very high rate,RENT,0
21750.0,29,49000.0,3.0,C,6.0,13.99,9,6,1,False,False,False,True,False,False,False,False,True,False,low,low,very high rate,RENT,0
21751.0,31,49000.0,5.0,B,6.0,10.59,1,9,1,False,False,False,True,False,False,True,False,False,False,low,low,medium rate,RENT,1
21752.0,28,55000.0,3.0,B,6.0,10.74,8,8,0,False,False,False,True,False,False,False,True,False,False,medium,low,medium rate,RENT,1
21753.0,30,50000.0,14.0,C,1.0,14.22,3,6,0,True,False,False,False,False,False,False,True,False,False,medium,very low,very high rate,MORTGAGE,0
21754.0,33,55000.0,3.0,C,6.0,13.35,3,5,0,False,False,False,True,False,True,False,False,False,False,medium,low,high rate,RENT,0
21755.0,31,55000.0,3.0,B,6.0,10.38,1,6,0,False,False,False,True,False,False,False,False,True,False,medium,low,medium rate,RENT,1
21756.0,34,44000.0,8.0,C,4.5,12.98,4,6,1,True,False,False,False,True,False,False,False,False,False,low,low,high rate,MORTGAGE,0
21757.0,29,55000.0,13.0,B,6.0,11.49,9,9,0,False,False,False,True,True,False,False,False,False,False,medium,low,medium rate,RENT,1
21758.0,28,50000.0,3.0,D,8.5,14.83,8,5,0,False,False,True,False,False,False,True,False,False,False,medium,medium,very high rate,OTHER,0
21759.0,31,55560.0,11.0,B,6.0,11.99,1,6,0,False,False,False,True,False,True,False,False,False,False,medium,low,high rate,RENT,1
21760.0,30,55840.0,6.0,B,6.0,10.25,3,5,0,False,False,False,True,False,False,False,True,False,False,medium,low,medium rate,RENT,1
21761.0,30,50000.0,11.0,B,1.4,10.36,3,8,0,True,False,False,False,True,False,False,False,False,False,medium,very low,medium rate,MORTGAGE,1
21762.0,31,56160.0,1.0,C,6.0,13.98,1,9,0,False,False,False,True,True,False,False,False,False,False,medium,low,very high rate,RENT,0
21763.0,28,57000.0,2.0,C,6.0,13.49,8,8,0,False,False,False,True,False,False,True,False,False,False,medium,low,high rate,RENT,0
21764.0,31,57006.0,7.0,A,6.0,7.29,1,10,0,False,False,False,True,False,False,False,False,False,True,medium,low,very low rate,RENT,2
21765.0,28,50000.0,12.0,B,3.0,10.36,8,7,0,True,False,False,False,False,False,False,False,False,True,medium,very low,medium rate,MORTGAGE,1
21766.0,34,57016.0,14.0,B,6.0,11.83,4,6,0,False,False,False,True,False,False,True,False,False,False,medium,low,medium rate,RENT,1
21767.0,29,57600.0,1.0,B,6.0,9.91,9,10,0,False,False,False,True,False,False,False,True,False,False,medium,low,low rate,RENT,1
21768.0,35,57996.0,0.0,C,6.0,13.57,5,8,0,False,False,False,True,False,False,True,False,False,False,medium,low,high rate,RENT,0
21769.0,27,44000.0,3.0,B,24.0,8.88,7,9,1,True,False,False,False,True,False,False,False,False,False,low,very high,low rate,MORTGAGE,3
21770.0,29,59000.0,3.0,B,6.0,10.37,9,7,0,False,False,False,True,True,False,False,False,False,False,medium,low,medium rate,RENT,1
21771.0,29,59000.0,3.0,A,6.0,7.88,9,9,0,False,False,False,True,False,True,False,False,False,False,medium,low,low rate,RENT,3
21772.0,32,59004.0,2.0,B,6.0,11.49,2,8,0,False,False,False,True,False,False,True,False,False,False,medium,low,medium rate,RENT,1
21773.0,30,50000.0,5.0,A,5.0,7.14,3,7,0,False,False,True,False,False,True,False,False,False,False,medium,low,very low rate,OTHER,2
21774.0,32,59363.0,2.0,C,6.0,13.22,2,10,0,False,False,False,True,False,False,False,False,True,False,medium,low,high rate,RENT,0
21775.0,32,50000.0,0.0,A,5.4,7.14,2,9,0,True,False,False,False,False,True,False,False,False,False,medium,low,very low rate,MORTGAGE,2
21776.0,30,50000.0,4.0,D,10.0,15.95,3,7,0,False,False,True,False,True,False,False,False,False,False,medium,medium,very high rate,OTHER,0
21777.0,32,59500.0,3.0,D,6.0,13.36,2,8,0,False,False,False,True,False,True,False,False,False,False,medium,low,high rate,RENT,0
21778.0,27,59578.0,11.0,D,6.0,14.59,7,7,0,False,False,False,True,False,False,True,False,False,False,medium,low,very high rate,RENT,0
21779.0,29,60000.0,0.0,C,6.0,15.96,9,7,0,False,False,False,True,False,True,False,False,False,False,medium,low,very high rate,RENT,0
21780.0,34,44000.0,18.0,D,4.0,15.95,4,9,1,True,False,False,False,False,False,False,True,False,False,low,very low,very high rate,MORTGAGE,0
21781.0,29,60000.0,1.0,C,6.0,14.79,9,9,0,False,False,False,True,False,False,True,False,False,False,medium,low,very high rate,RENT,0
21782.0,32,60000.0,0.0,B,6.0,10.36,2,7,0,False,False,False,True,True,False,False,False,False,False,medium,low,medium rate,RENT,1
21783.0,32,54000.0,2.0,D,6.0,15.95,2,7,1,False,False,False,True,False,False,True,False,False,False,medium,low,very high rate,RENT,0
21784.0,27,60000.0,0.0,B,6.0,9.25,7,9,0,False,False,False,True,True,False,False,False,False,False,medium,low,low rate,RENT,1
21785.0,32,60000.0,6.0,C,6.0,13.98,2,5,0,False,False,False,True,False,False,False,True,False,False,medium,low,very high rate,RENT,0
21786.0,30,50000.0,1.0,B,16.0,10.38,3,7,0,True,False,False,False,False,False,False,False,True,False,medium,very high,medium rate,MORTGAGE,1
21787.0,32,60000.0,2.0,B,6.0,11.36,2,8,0,False,False,False,True,False,False,False,False,True,False,medium,low,medium rate,RENT,1
21789.0,32,50000.0,5.0,A,9.6,6.76,2,9,0,True,False,False,False,False,False,False,False,True,False,medium,medium,very low rate,MORTGAGE,2
21790.0,30,50000.0,14.0,A,5.0,7.88,3,5,0,True,False,False,False,False,False,False,False,False,True,medium,low,low rate,MORTGAGE,3
21791.0,34,60000.0,3.0,A,6.0,8.0,4,9,0,False,False,False,True,False,False,False,False,False,True,medium,low,low rate,RENT,3
21792.0,27,44000.0,0.0,C,6.0,13.23,7,8,1,True,False,False,False,False,True,False,False,False,False,low,low,high rate,MORTGAGE,0
21793.0,29,60000.0,1.0,B,6.0,10.01,9,10,0,False,False,False,True,False,False,True,False,False,False,medium,low,medium rate,RENT,1
21794.0,27,60000.0,0.0,A,6.0,8.0,7,5,0,False,False,False,True,False,False,True,False,False,False,medium,low,low rate,RENT,3
21795.0,32,50000.0,3.0,A,6.0,6.76,2,6,0,True,False,False,False,False,False,False,False,True,False,medium,low,very low rate,MORTGAGE,2
21796.0,33,61000.0,0.0,B,6.0,10.39,3,7,0,False,False,False,True,False,True,False,False,False,False,medium,low,medium rate,RENT,1
21797.0,30,61400.0,4.0,C,6.0,15.96,3,9,0,False,False,False,True,False,False,False,False,False,True,medium,low,very high rate,RENT,0
21798.0,34,50000.0,7.0,D,5.0,16.375,4,10,0,True,False,False,False,False,False,True,False,False,False,medium,low,very high rate,MORTGAGE,3
21799.0,33,61500.0,7.0,A,6.0,5.79,3,10,0,False,False,False,True,False,True,False,False,False,False,medium,low,very low rate,RENT,2
21800.0,32,62000.0,6.0,B,6.0,12.42,2,5,0,False,False,False,True,False,False,False,True,False,False,medium,low,high rate,RENT,1
21801.0,34,62000.0,1.0,A,6.0,7.49,4,9,0,False,False,False,True,False,False,True,False,False,False,medium,low,very low rate,RENT,2
21802.0,32,22800.0,1.0,D,7.125,15.28,2,5,1,False,False,False,True,False,False,False,False,False,True,very low,medium,very high rate,RENT,0
21803.0,32,52000.0,0.0,A,7.125,7.49,2,10,0,False,False,False,True,False,False,False,False,True,False,medium,medium,very low rate,RENT,2
21804.0,31,50000.0,1.0,A,12.0,7.88,1,6,0,True,False,False,False,True,False,False,False,False,False,medium,high,low rate,MORTGAGE,3
21805.0,30,50000.0,4.0,C,3.0,14.22,3,10,0,False,False,True,False,False,False,False,False,False,True,medium,very low,very high rate,OTHER,0
21806.0,27,41200.0,1.0,A,7.1,7.88,7,10,0,False,False,False,True,False,False,False,True,False,False,low,medium,low rate,RENT,3
21807.0,31,50000.0,5.0,A,2.0,6.39,1,7,0,True,False,False,False,False,False,False,False,False,True,medium,very low,very low rate,MORTGAGE,2
21808.0,35,25200.0,2.0,C,7.05,12.23,5,7,0,False,False,False,True,True,False,False,False,False,False,very low,medium,high rate,RENT,0
21809.0,35,80000.0,0.0,B,7.05,8.88,5,5,0,False,False,False,True,True,False,False,False,False,False,high,medium,low rate,RENT,1
21810.0,31,50000.0,2.0,B,5.0,10.62,1,10,0,True,False,False,False,True,False,False,False,False,False,medium,low,medium rate,MORTGAGE,1
21811.0,31,50000.0,1.0,C,16.0,13.85,1,6,0,False,False,True,False,False,False,True,False,False,False,medium,very high,high rate,OTHER,0
21812.0,27,20000.0,1.0,A,7.025,5.42,7,9,1,False,False,False,True,False,False,False,False,True,False,very low,medium,very low rate,RENT,0
21813.0,28,50000.0,3.0,A,3.0,7.51,8,10,0,True,False,False,False,False,False,False,False,True,False,medium,very low,very low rate,MORTGAGE,2
21814.0,31,13000.0,6.0,B,7.0,9.62,1,9,1,False,False,False,True,False,False,True,False,False,False,very low,medium,low rate,RENT,1
21815.0,29,14400.0,2.0,C,7.0,12.84,9,5,1,False,False,False,True,False,False,False,False,True,False,very low,medium,high rate,RENT,0
21816.0,30,14500.0,15.0,A,7.0,6.76,3,5,1,False,False,False,True,True,False,False,False,False,False,very low,medium,very low rate,RENT,0
21817.0,27,15000.0,1.0,B,7.0,12.21,7,10,1,False,False,False,True,False,False,True,False,False,False,very low,medium,high rate,RENT,1
21818.0,27,50000.0,2.0,C,10.75,13.48,7,5,0,True,False,False,False,False,False,True,False,False,False,medium,high,high rate,MORTGAGE,3
21819.0,34,50000.0,18.0,A,6.0,7.14,4,8,0,True,False,False,False,False,True,False,False,False,False,medium,low,very low rate,MORTGAGE,2
21820.0,29,50000.0,9.0,A,10.0,7.88,9,8,0,True,False,False,False,False,False,False,True,False,False,medium,medium,low rate,MORTGAGE,3
21821.0,29,18000.0,5.0,B,7.0,10.99,9,5,1,False,False,False,True,False,False,False,False,False,True,very low,medium,medium rate,RENT,1
21822.0,27,50000.0,3.0,B,15.0,9.88,7,8,0,True,False,False,False,False,False,False,False,False,True,medium,very high,low rate,MORTGAGE,3
21824.0,33,20244.0,0.0,B,7.0,9.45,3,8,1,False,False,False,True,True,False,False,False,False,False,very low,medium,low rate,RENT,1
21825.0,29,21000.0,7.0,C,7.0,13.72,9,10,1,False,False,False,True,False,False,False,True,False,False,very low,medium,high rate,RENT,0
21826.0,32,50000.0,0.0,A,5.0,8.59,2,9,0,True,False,False,False,False,False,False,True,False,False,medium,low,low rate,MORTGAGE,3
21827.0,27,23400.0,5.0,D,7.0,15.7,7,5,1,False,False,False,True,False,True,False,False,False,False,very low,medium,very high rate,RENT,0
21828.0,31,24000.0,0.0,A,7.0,7.51,1,7,0,False,False,False,True,False,False,False,True,False,False,very low,medium,very low rate,RENT,0
21829.0,27,24000.0,4.0,B,7.0,10.75,7,10,0,False,False,False,True,True,False,False,False,False,False,very low,medium,medium rate,RENT,1
21830.0,30,50000.0,3.0,B,5.0,11.83,3,5,0,True,False,False,False,False,False,False,False,True,False,medium,low,medium rate,MORTGAGE,1
21831.0,28,24996.0,2.0,C,7.0,12.53,8,8,0,False,False,False,True,True,False,False,False,False,False,very low,medium,high rate,RENT,0
21832.0,27,50000.0,8.0,D,4.5,14.61,7,6,0,False,False,True,False,False,True,False,False,False,False,medium,low,very high rate,OTHER,0
21833.0,27,25000.0,0.0,A,7.0,8.9,7,10,0,False,False,False,True,False,False,False,True,False,False,very low,medium,low rate,RENT,0
21834.0,28,25000.0,0.0,A,7.0,6.92,8,6,0,False,False,False,True,False,False,False,False,False,True,very low,medium,very low rate,RENT,0
21835.0,28,50000.0,8.0,A,7.0,8.59,8,9,0,True,False,False,False,False,True,False,False,False,False,medium,medium,low rate,MORTGAGE,3
21836.0,31,57000.0,15.0,B,6.0,12.18,1,8,1,False,False,False,True,False,True,False,False,False,False,medium,low,high rate,RENT,1
21837.0,29,63000.0,4.0,A,6.0,7.51,9,7,0,False,False,False,True,False,False,False,False,True,False,high,low,very low rate,RENT,2
21838.0,30,63000.0,2.0,A,6.0,7.49,3,7,0,False,False,False,True,False,False,True,False,False,False,high,low,very low rate,RENT,2
21839.0,28,50000.0,3.0,A,5.0,7.74,8,6,0,True,False,False,False,True,False,False,False,False,False,medium,low,low rate,MORTGAGE,3
21840.0,33,63550.0,6.0,A,6.0,7.9,3,8,0,False,False,False,True,False,False,False,True,False,False,high,low,low rate,RENT,3
21842.0,27,65000.0,11.0,C,6.0,14.65,7,7,0,False,False,False,True,False,False,True,False,False,False,high,low,very high rate,RENT,0
21843.0,31,65000.0,9.0,A,6.0,6.99,1,10,0,False,False,False,True,False,False,False,False,False,True,high,low,very low rate,RENT,2
21844.0,31,65000.0,2.0,B,6.0,11.49,1,6,0,False,False,False,True,False,True,False,False,False,False,high,low,medium rate,RENT,1
21845.0,29,50000.0,5.0,C,3.25,14.26,9,5,0,True,False,False,False,True,False,False,False,False,False,medium,very low,very high rate,MORTGAGE,0
21846.0,32,65000.0,4.0,A,6.0,7.49,2,5,0,False,False,False,True,False,False,False,True,False,False,high,low,very low rate,RENT,2
21847.0,29,65000.0,2.0,B,6.0,11.14,9,10,0,False,False,False,True,False,False,False,False,False,True,high,low,medium rate,RENT,1
21848.0,27,65000.0,0.0,B,6.0,11.14,7,9,0,False,False,False,True,False,False,False,True,False,False,high,low,medium rate,RENT,1
21849.0,35,65004.0,2.0,A,6.0,7.29,5,10,1,False,False,False,True,True,False,False,False,False,False,high,low,very low rate,RENT,2
21850.0,33,50000.0,2.0,C,1.2,14.26,3,6,0,False,False,True,False,False,False,False,False,True,False,medium,very low,very high rate,OTHER,0
